location,category,fname,word_count,disk_usage
./Teen/514724.txt,Teen,514724.txt,58848,344K
./New_Adult/Dear_Rockstar-2.txt,New_Adult,Dear_Rockstar-2.txt,58859,312K
./Romance/Dear_Rockstar-2.txt,Romance,Dear_Rockstar-2.txt,58859,312K
./Young_Adult/Dear_Rockstar-2.txt,Young_Adult,Dear_Rockstar-2.txt,58859,312K
./New_Adult/b4939.txt,New_Adult,b4939.txt,58868,300K
./Romance/b4939.txt,Romance,b4939.txt,58868,300K
./Mystery/72522.txt,Mystery,72522.txt,58898,336K
./Fantasy/u3169.txt,Fantasy,u3169.txt,58931,320K
./Science_fiction/u3169.txt,Science_fiction,u3169.txt,58931,320K
./Young_Adult/u3169.txt,Young_Adult,u3169.txt,58931,320K
./Other/et3400.txt,Other,et3400.txt,58935,308K
./Fantasy/393817.txt,Fantasy,393817.txt,58985,320K
./Teen/393817.txt,Teen,393817.txt,58985,320K
./Mystery/u3094.txt,Mystery,u3094.txt,58998,316K
./Thriller/u3094.txt,Thriller,u3094.txt,58998,316K
./New_Adult/u4085.txt,New_Adult,u4085.txt,59000,316K
./Romance/u4085.txt,Romance,u4085.txt,59000,316K
./Literature/64810.txt,Literature,64810.txt,59025,332K
./Historical/505134.txt,Historical,505134.txt,59032,308K
./Romance/b5129.txt,Romance,b5129.txt,59035,332K
./Teen/390678.txt,Teen,390678.txt,59039,332K
./Fantasy/u3112.txt,Fantasy,u3112.txt,59047,316K
./Romance/u3112.txt,Romance,u3112.txt,59047,316K
./Science_fiction/u3112.txt,Science_fiction,u3112.txt,59047,316K
./Young_Adult/u3112.txt,Young_Adult,u3112.txt,59047,316K
./New_Adult/b4964.txt,New_Adult,b4964.txt,59060,308K
./Romance/b4964.txt,Romance,b4964.txt,59060,308K
./Young_Adult/b4964.txt,Young_Adult,b4964.txt,59060,308K
./Romance/I_Married_a_Billionaire-2.txt,Romance,I_Married_a_Billionaire-2.txt,59070,316K
./Mystery/Shakespeares_Trollop.txt,Mystery,Shakespeares_Trollop.txt,59080,316K
./Adventure/448080.txt,Adventure,448080.txt,59082,340K
./Romance/448080.txt,Romance,448080.txt,59082,340K
./Fantasy/410396.txt,Fantasy,410396.txt,59105,324K
./Young_Adult/Heist_Society-1.txt,Young_Adult,Heist_Society-1.txt,59121,328K
./Mystery/20950.txt,Mystery,20950.txt,59179,316K
./Fantasy/u4564.txt,Fantasy,u4564.txt,59193,324K
./Romance/u4564.txt,Romance,u4564.txt,59193,324K
./Vampires/u4564.txt,Vampires,u4564.txt,59193,324K
./New_Adult/u3759.txt,New_Adult,u3759.txt,59210,296K
./Romance/u3759.txt,Romance,u3759.txt,59210,296K
./Thriller/280041.txt,Thriller,280041.txt,59227,324K
./Fantasy/u4049.txt,Fantasy,u4049.txt,59240,312K
./New_Adult/u4049.txt,New_Adult,u4049.txt,59240,312K
./Romance/443352.txt,Romance,443352.txt,59254,320K
./Romance/Legacy_Collection_3.txt,Romance,Legacy_Collection_3.txt,59280,324K
./Thriller/323524.txt,Thriller,323524.txt,59283,328K
./Fantasy/501392.txt,Fantasy,501392.txt,59288,300K
./Teen/501392.txt,Teen,501392.txt,59288,300K
./Humor/401444.txt,Humor,401444.txt,59289,320K
./Teen/401444.txt,Teen,401444.txt,59289,320K
./Romance/b4980.txt,Romance,b4980.txt,59334,316K
./Fantasy/u4048.txt,Fantasy,u4048.txt,59347,312K
./New_Adult/u4048.txt,New_Adult,u4048.txt,59347,312K
./Literature/461213.txt,Literature,461213.txt,59351,312K
./Teen/461213.txt,Teen,461213.txt,59351,312K
./Mystery/66612.txt,Mystery,66612.txt,59381,328K
./Romance/523677.txt,Romance,523677.txt,59409,312K
./Romance/b5207.txt,Romance,b5207.txt,59417,328K
./Science_fiction/450634.txt,Science_fiction,450634.txt,59439,324K
./Mystery/22786.txt,Mystery,22786.txt,59439,328K
./Mystery/u3800.txt,Mystery,u3800.txt,59450,320K
./Thriller/u3800.txt,Thriller,u3800.txt,59450,320K
./Young_Adult/u3800.txt,Young_Adult,u3800.txt,59450,320K
./Romance/Legacy_Collection_4.txt,Romance,Legacy_Collection_4.txt,59488,324K
./Romance/b5262.txt,Romance,b5262.txt,59517,324K
./Other/et4958.txt,Other,et4958.txt,59527,320K
./Romance/et4958.txt,Romance,et4958.txt,59527,320K
./New_Adult/Rules_of_Love-1.txt,New_Adult,Rules_of_Love-1.txt,59551,300K
./Romance/Rules_of_Love-1.txt,Romance,Rules_of_Love-1.txt,59551,300K
./Young_Adult/Rules_of_Love-1.txt,Young_Adult,Rules_of_Love-1.txt,59551,300K
./Horror/394982.txt,Horror,394982.txt,59574,328K
./Fantasy/513456.txt,Fantasy,513456.txt,59597,336K
./Science_fiction/513456.txt,Science_fiction,513456.txt,59597,336K
./New_Adult/u4195.txt,New_Adult,u4195.txt,59599,312K
./Romance/u4195.txt,Romance,u4195.txt,59599,312K
./Romance/436177.txt,Romance,436177.txt,59606,320K
./Fantasy/Mere-Christianity.txt,Fantasy,Mere-Christianity.txt,59613,308K
./Young_Adult/Gallagher_Girls-3.txt,Young_Adult,Gallagher_Girls-3.txt,59614,324K
./Fantasy/459070.txt,Fantasy,459070.txt,59636,324K
./Teen/459070.txt,Teen,459070.txt,59636,324K
./Romance/Marriage_Bargain.txt,Romance,Marriage_Bargain.txt,59646,324K
./New_Adult/b5239.txt,New_Adult,b5239.txt,59674,312K
./Romance/b5239.txt,Romance,b5239.txt,59674,312K
./Humor/421988.txt,Humor,421988.txt,59680,340K
./Romance/421988.txt,Romance,421988.txt,59680,340K
./Romance/Mackenzie_s_Mission.txt,Romance,Mackenzie_s_Mission.txt,59693,324K
./Romance/Prom_Nights_From_Hell.txt,Romance,Prom_Nights_From_Hell.txt,59698,324K
./Vampires/Prom_Nights_From_Hell.txt,Vampires,Prom_Nights_From_Hell.txt,59698,324K
./New_Adult/Scandalous_02.txt,New_Adult,Scandalous_02.txt,59734,304K
./Romance/Scandalous_02.txt,Romance,Scandalous_02.txt,59734,304K
./Mystery/381965.txt,Mystery,381965.txt,59741,324K
./Humor/396916.txt,Humor,396916.txt,59750,336K
./Fantasy/u3511.txt,Fantasy,u3511.txt,59753,316K
./Romance/u3511.txt,Romance,u3511.txt,59753,316K
./Vampires/u3511.txt,Vampires,u3511.txt,59753,316K
./Young_Adult/u3511.txt,Young_Adult,u3511.txt,59753,316K
./New_Adult/b4965.txt,New_Adult,b4965.txt,59769,320K
./Romance/b4965.txt,Romance,b4965.txt,59769,320K
./Young_Adult/b4965.txt,Young_Adult,b4965.txt,59769,320K
./Adventure/482352.txt,Adventure,482352.txt,59774,348K
./Fantasy/482352.txt,Fantasy,482352.txt,59774,348K
./Other/et5310.txt,Other,et5310.txt,59842,316K
./Romance/et5310.txt,Romance,et5310.txt,59842,316K
./Romance/319379.txt,Romance,319379.txt,59854,336K
./Fantasy/Alcatraz_2.txt,Fantasy,Alcatraz_2.txt,59893,328K
./Young_Adult/Alcatraz_2.txt,Young_Adult,Alcatraz_2.txt,59893,328K
./Humor/432609.txt,Humor,432609.txt,59904,336K
./Teen/432609.txt,Teen,432609.txt,59904,336K
./Fantasy/Bec3.txt,Fantasy,Bec3.txt,59959,320K
./Horror/Bec3.txt,Horror,Bec3.txt,59959,320K
./Fantasy/Flukes.txt,Fantasy,Flukes.txt,59967,308K
./New_Adult/Flukes.txt,New_Adult,Flukes.txt,59967,308K
./Romance/Flukes.txt,Romance,Flukes.txt,59967,308K
./Young_Adult/Flukes.txt,Young_Adult,Flukes.txt,59967,308K
./Thriller/525641.txt,Thriller,525641.txt,59986,328K
./Teen/505242.txt,Teen,505242.txt,60017,328K
./Themes/282519.txt,Themes,282519.txt,60020,348K
./Literature/299231.txt,Literature,299231.txt,60059,328K
./Romance/299231.txt,Romance,299231.txt,60059,328K
./Adventure/244378.txt,Adventure,244378.txt,60070,328K
./Romance/Too_Far_Trilogy_3.txt,Romance,Too_Far_Trilogy_3.txt,60078,304K
./Romance/312521.txt,Romance,312521.txt,60079,332K
./Romance/315525.txt,Romance,315525.txt,60089,324K
./Romance/Navy-2.txt,Romance,Navy-2.txt,60101,328K
./Romance/b5336.txt,Romance,b5336.txt,60102,320K
./Fantasy/477565.txt,Fantasy,477565.txt,60139,316K
./Science_fiction/477565.txt,Science_fiction,477565.txt,60139,316K
./Vampires/Darkness_Falls-1.txt,Vampires,Darkness_Falls-1.txt,60158,312K
./Young_Adult/Darkness_Falls-1.txt,Young_Adult,Darkness_Falls-1.txt,60158,312K
./Romance/Freeing_Carter.txt,Romance,Freeing_Carter.txt,60169,308K
./Young_Adult/Freeing_Carter.txt,Young_Adult,Freeing_Carter.txt,60169,308K
./Romance/Baby_for_the_Billionaire_4.txt,Romance,Baby_for_the_Billionaire_4.txt,60182,324K
./Fantasy/452848.txt,Fantasy,452848.txt,60188,340K
./Teen/452848.txt,Teen,452848.txt,60188,340K
./Thriller/248865.txt,Thriller,248865.txt,60224,316K
./Romance/b5206.txt,Romance,b5206.txt,60237,328K
./Mystery/9025.txt,Mystery,9025.txt,60265,328K
./Fantasy/u4474.txt,Fantasy,u4474.txt,60273,320K
./Romance/u4474.txt,Romance,u4474.txt,60273,320K
./Young_Adult/u4474.txt,Young_Adult,u4474.txt,60273,320K
./New_Adult/u4197.txt,New_Adult,u4197.txt,60278,312K
./Romance/u4197.txt,Romance,u4197.txt,60278,312K
./New_Adult/u4201.txt,New_Adult,u4201.txt,60289,312K
./Romance/u4201.txt,Romance,u4201.txt,60289,312K
./Romance/Comfort_Joy.txt,Romance,Comfort_Joy.txt,60302,316K
./Romance/334396.txt,Romance,334396.txt,60356,324K
./Romance/u4006.txt,Romance,u4006.txt,60364,316K
./Young_Adult/u4006.txt,Young_Adult,u4006.txt,60364,316K
./Science_fiction/434537.txt,Science_fiction,434537.txt,60370,356K
./New_Adult/Damaged_01.txt,New_Adult,Damaged_01.txt,60382,304K
./Romance/Damaged_01.txt,Romance,Damaged_01.txt,60382,304K
./Other/et5304.txt,Other,et5304.txt,60383,316K
./Romance/Fallen-Too-Far.txt,Romance,Fallen-Too-Far.txt,60422,308K
./Humor/79573.txt,Humor,79573.txt,60425,332K
./Fantasy/u3965.txt,Fantasy,u3965.txt,60438,324K
./Young_Adult/u3965.txt,Young_Adult,u3965.txt,60438,324K
./Humor/33773.txt,Humor,33773.txt,60456,348K
./Science_fiction/371867.txt,Science_fiction,371867.txt,60457,328K
./Horror/238390.txt,Horror,238390.txt,60463,332K
./New_Adult/Scandalous_1.txt,New_Adult,Scandalous_1.txt,60501,316K
./Romance/Scandalous_1.txt,Romance,Scandalous_1.txt,60501,316K
./Fantasy/Demon_Thief.txt,Fantasy,Demon_Thief.txt,60521,320K
./Horror/Demon_Thief.txt,Horror,Demon_Thief.txt,60521,320K
./Fantasy/u4180.txt,Fantasy,u4180.txt,60533,324K
./Romance/u4180.txt,Romance,u4180.txt,60533,324K
./Vampires/u4180.txt,Vampires,u4180.txt,60533,324K
./Young_Adult/u4180.txt,Young_Adult,u4180.txt,60533,324K
./Mystery/145655.txt,Mystery,145655.txt,60552,352K
./Thriller/145655.txt,Thriller,145655.txt,60552,352K
./Mystery/228975.txt,Mystery,228975.txt,60554,328K
./Horror/Monstrumologist-4.txt,Horror,Monstrumologist-4.txt,60565,328K
./Young_Adult/Monstrumologist-4.txt,Young_Adult,Monstrumologist-4.txt,60565,328K
./Romance/b5208.txt,Romance,b5208.txt,60585,328K
./New_Adult/u5349.txt,New_Adult,u5349.txt,60590,312K
./Romance/u5349.txt,Romance,u5349.txt,60590,312K
./Fantasy/453006.txt,Fantasy,453006.txt,60590,324K
./Humor/494556.txt,Humor,494556.txt,60597,360K
./Romance/494556.txt,Romance,494556.txt,60597,360K
./Mystery/491317.txt,Mystery,491317.txt,60607,344K
./Humor/409716.txt,Humor,409716.txt,60635,328K
./Romance/339318.txt,Romance,339318.txt,60640,320K
./Fantasy/u3875.txt,Fantasy,u3875.txt,60640,332K
./Vampires/u3875.txt,Vampires,u3875.txt,60640,332K
./Historical/287170.txt,Historical,287170.txt,60642,336K
./Thriller/261879.txt,Thriller,261879.txt,60652,312K
./Romance/u3763.txt,Romance,u3763.txt,60661,320K
./Young_Adult/u3763.txt,Young_Adult,u3763.txt,60661,320K
./Thriller/447733.txt,Thriller,447733.txt,60661,328K
./Romance/Predestined.txt,Romance,Predestined.txt,60665,312K
./Thriller/477591.txt,Thriller,477591.txt,60670,348K
./Horror/u3693.txt,Horror,u3693.txt,60683,336K
./Mystery/u3693.txt,Mystery,u3693.txt,60683,336K
./Science_fiction/u3693.txt,Science_fiction,u3693.txt,60683,336K
./Literature/141787.txt,Literature,141787.txt,60689,320K
./New_Adult/u4198.txt,New_Adult,u4198.txt,60691,316K
./Romance/u4198.txt,Romance,u4198.txt,60691,316K
./Romance/u4324.txt,Romance,u4324.txt,60700,336K
./Other/et3524.txt,Other,et3524.txt,60703,324K
./Romance/et3524.txt,Romance,et3524.txt,60703,324K
./Romance/b5339.txt,Romance,b5339.txt,60711,320K
./New_Adult/u5248.txt,New_Adult,u5248.txt,60714,320K
./Romance/u5248.txt,Romance,u5248.txt,60714,320K
./New_Adult/b5115.txt,New_Adult,b5115.txt,60753,324K
./Romance/b5115.txt,Romance,b5115.txt,60753,324K
./Science_fiction/313824.txt,Science_fiction,313824.txt,60767,324K
./New_Adult/b5119.txt,New_Adult,b5119.txt,60770,324K
./Romance/b5119.txt,Romance,b5119.txt,60770,324K
./Romance/u4305.txt,Romance,u4305.txt,60790,340K
./New_Adult/et4794.txt,New_Adult,et4794.txt,60796,312K
./Other/et4794.txt,Other,et4794.txt,60796,312K
./Romance/et4794.txt,Romance,et4794.txt,60796,312K
./Humor/398123.txt,Humor,398123.txt,60805,320K
./Literature/398123.txt,Literature,398123.txt,60805,320K
./Romance/u3456.txt,Romance,u3456.txt,60828,336K
./Mystery/u3093.txt,Mystery,u3093.txt,60855,324K
./Thriller/u3093.txt,Thriller,u3093.txt,60855,324K
./New_Adult/u3826.txt,New_Adult,u3826.txt,60905,308K
./Romance/u3826.txt,Romance,u3826.txt,60905,308K
./Young_Adult/u3826.txt,Young_Adult,u3826.txt,60905,308K
./New_Adult/Distance-Between_Us.txt,New_Adult,Distance-Between_Us.txt,60909,316K
./Romance/Distance-Between_Us.txt,Romance,Distance-Between_Us.txt,60909,316K
./Young_Adult/Distance-Between_Us.txt,Young_Adult,Distance-Between_Us.txt,60909,316K
./Historical/513284.txt,Historical,513284.txt,60914,332K
./Literature/527382.txt,Literature,527382.txt,60923,348K
./Horror/243603.txt,Horror,243603.txt,60934,336K
./New_Adult/Book_Boyfriend-3.txt,New_Adult,Book_Boyfriend-3.txt,60951,312K
./Romance/Illusion.txt,Romance,Illusion.txt,60962,324K
./Other/et3367.txt,Other,et3367.txt,60963,336K
./Fantasy/495050.txt,Fantasy,495050.txt,60979,344K
./Fantasy/435758.txt,Fantasy,435758.txt,60982,332K
./Teen/435758.txt,Teen,435758.txt,60982,332K
./Thriller/56571.txt,Thriller,56571.txt,61030,340K
./Romance/u4298.txt,Romance,u4298.txt,61037,340K
./Fantasy/Fallen_Souls-2.txt,Fantasy,Fallen_Souls-2.txt,61038,316K
./Vampires/Fallen_Souls-2.txt,Vampires,Fallen_Souls-2.txt,61038,316K
./New_Adult/u4058.txt,New_Adult,u4058.txt,61175,324K
./Romance/u4058.txt,Romance,u4058.txt,61175,324K
./Fantasy/u4698.txt,Fantasy,u4698.txt,61192,328K
./Romance/u4698.txt,Romance,u4698.txt,61192,328K
./Young_Adult/u4698.txt,Young_Adult,u4698.txt,61192,328K
./Romance/426129.txt,Romance,426129.txt,61214,332K
./Romance/Navy-4.txt,Romance,Navy-4.txt,61215,344K
./Literature/176670.txt,Literature,176670.txt,61223,344K
./Mystery/108924.txt,Mystery,108924.txt,61259,332K
./Romance/While-It-Lasts.txt,Romance,While-It-Lasts.txt,61261,312K
./Adventure/488968.txt,Adventure,488968.txt,61264,336K
./Fantasy/488968.txt,Fantasy,488968.txt,61264,336K
./Other/et4478.txt,Other,et4478.txt,61298,320K
./New_Adult/u5247.txt,New_Adult,u5247.txt,61303,324K
./Romance/u5247.txt,Romance,u5247.txt,61303,324K
./Thriller/276070.txt,Thriller,276070.txt,61310,332K
./Teen/354874.txt,Teen,354874.txt,61343,324K
./Mystery/The_Lying_Game-3.txt,Mystery,The_Lying_Game-3.txt,61379,340K
./Young_Adult/The_Lying_Game-3.txt,Young_Adult,The_Lying_Game-3.txt,61379,340K
./Mystery/22503.txt,Mystery,22503.txt,61439,348K
./Romance/Shadowhunter_s_Codex.txt,Romance,Shadowhunter_s_Codex.txt,61446,356K
./Literature/326888.txt,Literature,326888.txt,61457,320K
./Thriller/326888.txt,Thriller,326888.txt,61457,320K
./New_Adult/u4473.txt,New_Adult,u4473.txt,61459,320K
./Romance/u4473.txt,Romance,u4473.txt,61459,320K
./Young_Adult/u4473.txt,Young_Adult,u4473.txt,61459,320K
./Mystery/Pretty_Little_Liars-7.txt,Mystery,Pretty_Little_Liars-7.txt,61479,344K
./Young_Adult/Pretty_Little_Liars-7.txt,Young_Adult,Pretty_Little_Liars-7.txt,61479,344K
./Science_fiction/436147.txt,Science_fiction,436147.txt,61503,336K
./Teen/436147.txt,Teen,436147.txt,61503,336K
./Mystery/5351.txt,Mystery,5351.txt,61527,336K
./Fantasy/u3154.txt,Fantasy,u3154.txt,61529,340K
./Romance/u3154.txt,Romance,u3154.txt,61529,340K
./Vampires/u3154.txt,Vampires,u3154.txt,61529,340K
./Teen/388568.txt,Teen,388568.txt,61530,340K
./Young_Adult/Heist_Society-3.txt,Young_Adult,Heist_Society-3.txt,61532,336K
./Romance/u4014.txt,Romance,u4014.txt,61542,324K
./Young_Adult/u4014.txt,Young_Adult,u4014.txt,61542,324K
./New_Adult/Fenbrook_Academy-1.txt,New_Adult,Fenbrook_Academy-1.txt,61551,324K
./Romance/Fenbrook_Academy-1.txt,Romance,Fenbrook_Academy-1.txt,61551,324K
./Young_Adult/Fenbrook_Academy-1.txt,Young_Adult,Fenbrook_Academy-1.txt,61551,324K
./Adventure/294544.txt,Adventure,294544.txt,61590,336K
./Vampires/Vampire_Apocalypse-2.txt,Vampires,Vampire_Apocalypse-2.txt,61602,332K
./Young_Adult/Vampire_Apocalypse-2.txt,Young_Adult,Vampire_Apocalypse-2.txt,61602,332K
./Romance/b4740.txt,Romance,b4740.txt,61614,324K
./Mystery/80207.txt,Mystery,80207.txt,61628,340K
./Thriller/80207.txt,Thriller,80207.txt,61628,340K
./Romance/Heat-of-the-Night.txt,Romance,Heat-of-the-Night.txt,61633,340K
./Adventure/463809.txt,Adventure,463809.txt,61651,344K
./Romance/The-Vincent-Brothers.txt,Romance,The-Vincent-Brothers.txt,61657,316K
./Adventure/113909.txt,Adventure,113909.txt,61657,344K
./Thriller/113909.txt,Thriller,113909.txt,61657,344K
./Romance/Never_Too_Far.txt,Romance,Never_Too_Far.txt,61664,312K
./Other/et3399.txt,Other,et3399.txt,61684,328K
./Thriller/301575.txt,Thriller,301575.txt,61694,340K
./Fantasy/u3459.txt,Fantasy,u3459.txt,61706,332K
./Romance/u3459.txt,Romance,u3459.txt,61706,332K
./Romance/Moonstone_Saga-1.txt,Romance,Moonstone_Saga-1.txt,61721,328K
./Vampires/Moonstone_Saga-1.txt,Vampires,Moonstone_Saga-1.txt,61721,328K
./Science_fiction/DoAndroids.txt,Science_fiction,DoAndroids.txt,61736,340K
./Teen/486020.txt,Teen,486020.txt,61803,332K
./Mystery/22408.txt,Mystery,22408.txt,61812,364K
./Fantasy/Once-in-a-Full-Moon.txt,Fantasy,Once-in-a-Full-Moon.txt,61821,328K
./Thriller/231983.txt,Thriller,231983.txt,61825,344K
./Fantasy/518219.txt,Fantasy,518219.txt,61843,332K
./Romance/518219.txt,Romance,518219.txt,61843,332K
./Mystery/Shakespeares_Landlord.txt,Mystery,Shakespeares_Landlord.txt,61865,328K
./Romance/Existence.txt,Romance,Existence.txt,61867,316K
./Horror/Girl-Who-Loved-Tom-Gordon.txt,Horror,Girl-Who-Loved-Tom-Gordon.txt,61869,332K
./Mystery/Girl-Who-Loved-Tom-Gordon.txt,Mystery,Girl-Who-Loved-Tom-Gordon.txt,61869,332K
./Horror/259724.txt,Horror,259724.txt,61894,328K
./Romance/429066.txt,Romance,429066.txt,61896,332K
./Science_fiction/332061.txt,Science_fiction,332061.txt,61897,344K
./Horror/352458.txt,Horror,352458.txt,61915,328K
./Romance/Colters_Daughter.txt,Romance,Colters_Daughter.txt,61923,328K
./Romance/An_Abundance_of_Katherines.txt,Romance,An_Abundance_of_Katherines.txt,61924,344K
./New_Adult/u3794.txt,New_Adult,u3794.txt,61937,316K
./Romance/u3794.txt,Romance,u3794.txt,61937,316K
./Young_Adult/u3794.txt,Young_Adult,u3794.txt,61937,316K
./New_Adult/u4658.txt,New_Adult,u4658.txt,61946,324K
./Romance/u4658.txt,Romance,u4658.txt,61946,324K
./Young_Adult/u4658.txt,Young_Adult,u4658.txt,61946,324K
./Science_fiction/366549.txt,Science_fiction,366549.txt,61951,356K
./New_Adult/u4062.txt,New_Adult,u4062.txt,61993,328K
./Romance/u4062.txt,Romance,u4062.txt,61993,328K
./Romance/Dizzy.txt,Romance,Dizzy.txt,61996,316K
./Young_Adult/Dizzy.txt,Young_Adult,Dizzy.txt,61996,316K
./Romance/u3961.txt,Romance,u3961.txt,62003,336K
./Young_Adult/u3961.txt,Young_Adult,u3961.txt,62003,336K
./Romance/b5046.txt,Romance,b5046.txt,62012,328K
./Horror/164973.txt,Horror,164973.txt,62023,344K
./Teen/383355.txt,Teen,383355.txt,62035,340K
./Humor/107736.txt,Humor,107736.txt,62037,336K
./Romance/Cedar_Cove-5_5.txt,Romance,Cedar_Cove-5_5.txt,62037,348K
./Romance/333970.txt,Romance,333970.txt,62053,344K
./Thriller/333970.txt,Thriller,333970.txt,62053,344K
./Young_Adult/Warriors_of_Ankh-2.txt,Young_Adult,Warriors_of_Ankh-2.txt,62065,336K
./Romance/House_of_Renwick-1.txt,Romance,House_of_Renwick-1.txt,62074,332K
./New_Adult/b5118.txt,New_Adult,b5118.txt,62078,328K
./Romance/b5118.txt,Romance,b5118.txt,62078,328K
./Romance/Life-Cycle.txt,Romance,Life-Cycle.txt,62096,332K
./Fantasy/463672.txt,Fantasy,463672.txt,62111,368K
./Romance/362905.txt,Romance,362905.txt,62140,344K
./New_Adult/u3827.txt,New_Adult,u3827.txt,62167,320K
./Romance/u3827.txt,Romance,u3827.txt,62167,320K
./Young_Adult/u3827.txt,Young_Adult,u3827.txt,62167,320K
./Romance/The_Catalyst.txt,Romance,The_Catalyst.txt,62177,328K
./Science_fiction/319726.txt,Science_fiction,319726.txt,62206,316K
./Historical/485281.txt,Historical,485281.txt,62245,360K
./Romance/485281.txt,Romance,485281.txt,62245,360K
./Science_fiction/439135.txt,Science_fiction,439135.txt,62265,344K
./Teen/387488.txt,Teen,387488.txt,62284,324K
./Fantasy/387881.txt,Fantasy,387881.txt,62291,352K
./Mystery/501692.txt,Mystery,501692.txt,62295,344K
./Thriller/501692.txt,Thriller,501692.txt,62295,344K
./Science_fiction/Asimov20a.txt,Science_fiction,Asimov20a.txt,62322,352K
./Vampires/The_Salvation_2.txt,Vampires,The_Salvation_2.txt,62346,348K
./New_Adult/Losing-It-1.txt,New_Adult,Losing-It-1.txt,62355,324K
./Romance/Losing-It-1.txt,Romance,Losing-It-1.txt,62355,324K
./Mystery/41061.txt,Mystery,41061.txt,62357,352K
./Romance/b4981.txt,Romance,b4981.txt,62455,332K
./New_Adult/u4087.txt,New_Adult,u4087.txt,62472,340K
./Romance/u4087.txt,Romance,u4087.txt,62472,340K
./New_Adult/u4196.txt,New_Adult,u4196.txt,62481,328K
./Romance/u4196.txt,Romance,u4196.txt,62481,328K
./Thriller/James_Bond-8.txt,Thriller,James_Bond-8.txt,62487,332K
./Fantasy/u3233.txt,Fantasy,u3233.txt,62489,332K
./Mystery/u3233.txt,Mystery,u3233.txt,62489,332K
./Romance/u3233.txt,Romance,u3233.txt,62489,332K
./Mystery/5430.txt,Mystery,5430.txt,62496,332K
./Science_fiction/Deus_Irae.txt,Science_fiction,Deus_Irae.txt,62501,340K
./Fantasy/502838.txt,Fantasy,502838.txt,62515,340K
./Romance/502838.txt,Romance,502838.txt,62515,340K
./Science_fiction/Asimov24.txt,Science_fiction,Asimov24.txt,62531,356K
./Vampires/u4603.txt,Vampires,u4603.txt,62564,352K
./Young_Adult/u4603.txt,Young_Adult,u4603.txt,62564,352K
./New_Adult/Crash_Into_Me.txt,New_Adult,Crash_Into_Me.txt,62633,336K
./Romance/Crash_Into_Me.txt,Romance,Crash_Into_Me.txt,62633,336K
./Fantasy/u4225.txt,Fantasy,u4225.txt,62642,340K
./Romance/u4225.txt,Romance,u4225.txt,62642,340K
./Vampires/u4225.txt,Vampires,u4225.txt,62642,340K
./Other/et3343.txt,Other,et3343.txt,62648,332K
./Romance/u4505.txt,Romance,u4505.txt,62659,340K
./Literature/141237.txt,Literature,141237.txt,62667,336K
./Literature/39602.txt,Literature,39602.txt,62677,336K
./Vampires/Darkness_Falls-2.txt,Vampires,Darkness_Falls-2.txt,62679,328K
./Young_Adult/Darkness_Falls-2.txt,Young_Adult,Darkness_Falls-2.txt,62679,328K
./Teen/345043.txt,Teen,345043.txt,62705,352K
./Fantasy/Demon_Kissed_3.txt,Fantasy,Demon_Kissed_3.txt,62718,324K
./Young_Adult/Demon_Kissed_3.txt,Young_Adult,Demon_Kissed_3.txt,62718,324K
./Fantasy/The_Bloodstone_Saga-2.txt,Fantasy,The_Bloodstone_Saga-2.txt,62719,332K
./Young_Adult/The_Bloodstone_Saga-2.txt,Young_Adult,The_Bloodstone_Saga-2.txt,62719,332K
./Science_fiction/UBIK.txt,Science_fiction,UBIK.txt,62719,352K
./Fantasy/510599.txt,Fantasy,510599.txt,62727,348K
./Science_fiction/510599.txt,Science_fiction,510599.txt,62727,348K
./Teen/409279.txt,Teen,409279.txt,62727,348K
./Mystery/u3281.txt,Mystery,u3281.txt,62748,328K
./Romance/u3281.txt,Romance,u3281.txt,62748,328K
./Young_Adult/u3281.txt,Young_Adult,u3281.txt,62748,328K
./Fantasy/School_Spirits.txt,Fantasy,School_Spirits.txt,62762,332K
./Vampires/School_Spirits.txt,Vampires,School_Spirits.txt,62762,332K
./Young_Adult/School_Spirits.txt,Young_Adult,School_Spirits.txt,62762,332K
./Fantasy/The_Bloodstone_Saga-1.txt,Fantasy,The_Bloodstone_Saga-1.txt,62765,356K
./Romance/u4573.txt,Romance,u4573.txt,62776,336K
./Young_Adult/u4573.txt,Young_Adult,u4573.txt,62776,336K
./Literature/407357.txt,Literature,407357.txt,62796,348K
./Thriller/210152.txt,Thriller,210152.txt,62807,360K
./Other/et3398.txt,Other,et3398.txt,62820,328K
./Romance/u4572.txt,Romance,u4572.txt,62828,340K
./Young_Adult/u4572.txt,Young_Adult,u4572.txt,62828,340K
./Romance/375574.txt,Romance,375574.txt,62833,344K
./Thriller/344262.txt,Thriller,344262.txt,62834,360K
./Mystery/Pretty_Little_Liars_3.txt,Mystery,Pretty_Little_Liars_3.txt,62848,356K
./Young_Adult/Pretty_Little_Liars_3.txt,Young_Adult,Pretty_Little_Liars_3.txt,62848,356K
./Mystery/The_Lying_Game-2.txt,Mystery,The_Lying_Game-2.txt,62858,348K
./Young_Adult/The_Lying_Game-2.txt,Young_Adult,The_Lying_Game-2.txt,62858,348K
./Fantasy/495166.txt,Fantasy,495166.txt,62864,356K
./New_Adult/Crash-2.txt,New_Adult,Crash-2.txt,62868,332K
./Romance/Crash-2.txt,Romance,Crash-2.txt,62868,332K
./New_Adult/b4728.txt,New_Adult,b4728.txt,62902,336K
